id ,loan,mortgage,credit,positive,n_contact,l_call_duration,n_p_contact,p_days,subscribed,age_norm,account_min_max,pro2_cat,edu2_cat,status_cat,p_outcome_cat,Month_cat
484375,False,True,False,False,0.06451612903225806,0.06552191595119748,0.0,0.0,0.0,1.157925071188918,0.2907733130042194,2,0,1,3,4
488469,True,True,False,True,0.08064516129032258,0.03253502033438772,0.0,0.0,0.0,-0.5631605919797852,0.490011060631897,3,1,1,3,4
519564,False,False,False,True,0.0,0.011296882060551287,0.0036363636363636364,0.4185779816513762,0.0,-0.5631605919797852,0.34934343056385175,2,2,1,0,4
518206,True,True,False,True,0.016129032258064516,0.016719385449615907,0.014545454545454545,0.41513761467889915,0.0,-0.8500082025079024,0.3259063519104599,2,0,1,0,4
483880,False,True,False,True,0.03225806451612903,0.0779484862178039,0.0,0.0,0.0,-0.08508124109958991,0.33069311556606595,9,2,2,3,4
484441,False,True,False,True,0.016129032258064516,0.011522819701762313,0.0,0.0,0.0,1.8272361624211912,0.3352992466308944,2,2,1,3,4
482750,False,True,False,True,0.0,0.02553095345684591,0.0,0.0,0.0,1.5403885518930742,0.3399505358434172,5,2,1,3,4
489971,False,True,False,True,0.0,0.026434704021690014,0.0,0.0,0.0,0.7754615904847616,0.3289319478059845,5,2,2,3,4
520280,False,True,False,True,0.016129032258064516,0.035020334387709,0.0036363636363636364,0.4185779816513762,0.0,1.5403885518930742,0.35593652012723365,2,0,2,0,4
526144,False,True,False,True,0.016129032258064516,0.04112065070040669,0.007272727272727273,0.41972477064220187,1.0,-0.7543923323318633,0.33209301814459224,8,2,2,2,4
486498,False,True,False,True,0.04838709677419355,0.16109353818346137,0.0,0.0,0.0,-0.08508124109958991,0.4658966097630892,6,0,1,3,4
490116,True,True,False,True,0.016129032258064516,0.04970628106642567,0.0,0.0,0.0,0.7754615904847616,0.37530936548812976,3,1,1,3,4
486598,False,True,False,True,0.0,0.05806597379123363,0.0,0.0,0.0,-0.9456240726839414,0.33227365073536985,7,2,1,3,4
521381,True,True,False,True,0.0,0.087663804789878,0.0,0.0,1.0,-1.2324716832120586,0.34022148472958363,9,2,2,3,4
482434,True,True,False,True,0.0,0.05241753276095798,0.0,0.0,0.0,1.5403885518930742,0.5671411768939263,2,2,1,3,4
482832,False,True,False,True,0.0,0.03705377315860823,0.0,0.0,0.0,1.349156811540996,0.3280287848520966,2,2,1,3,4
487231,False,True,False,True,0.0,0.04722096701310439,0.0,0.0,0.0,-1.0412399428599806,0.353362505708653,8,2,1,3,4
517074,False,True,False,False,0.0,0.056032535020334395,0.0,0.0,0.0,-1.0412399428599806,0.31005584206972675,2,2,2,3,4
521971,False,True,False,True,0.0,0.03795752372345233,0.0,0.0,0.0,1.8272361624211912,1.0,3,1,1,3,4
516853,False,True,False,True,0.0,0.02666064166290104,0.0,0.0,0.0,-0.5631605919797852,0.48255996626232156,9,2,1,3,4
489120,False,True,False,True,0.0,0.12516945323090828,0.0,0.0,0.0,-1.2324716832120586,0.5822239982238547,2,2,2,3,4
526038,False,False,False,True,0.016129032258064516,0.03479439674649797,0.01090909090909091,0.20871559633027523,1.0,-0.6587764621558243,0.3313253296337875,5,2,1,2,4
482798,False,True,False,True,0.016129032258064516,0.04021690013556259,0.0,0.0,0.0,-0.8500082025079024,0.33891189844644615,2,2,1,3,4
485127,False,False,False,True,0.016129032258064516,0.014685946678716675,0.0,0.0,0.0,-1.3280875533880978,0.3264934078304871,2,2,2,3,4
482782,True,True,False,True,0.0,0.03773158608224131,0.0,0.0,0.0,1.0623092010128787,0.3281642592951797,2,0,0,3,4
517215,False,True,False,True,0.04838709677419355,0.06868504292815183,0.0,0.0,0.0,0.29738223960456633,0.3467694161452711,2,0,1,3,4
483794,True,True,False,True,0.016129032258064516,0.09218255761409852,0.0,0.0,0.0,-1.5193192937401758,0.327396570784375,4,1,1,3,4
516581,False,True,False,True,0.0,0.02349751468594668,0.0,0.0,0.0,-0.3719288516277071,1.0,4,2,2,3,4
485437,False,True,False,True,0.0,0.03321283325802079,0.0,0.0,0.0,1.8272361624211912,0.4103069299512871,0,2,1,3,4
519345,False,True,False,True,0.04838709677419355,0.012426570266606417,0.0036363636363636364,0.40252293577981657,0.0,0.1061504992524882,0.4411499448265599,2,2,2,0,4
521298,False,True,False,True,0.0,0.10031631269769545,0.0036363636363636364,0.4254587155963303,1.0,-1.6149351639162148,0.3427503410004698,8,2,2,1,4
484816,False,True,False,True,0.0,0.004066877541798464,0.0,0.0,0.0,0.48861397995664446,0.4045266870464043,2,2,1,3,4
521845,False,True,False,True,0.0,0.040668775417984644,0.0,0.0,0.0,-0.3719288516277071,0.3259063519104599,9,2,1,3,4
517223,True,True,False,True,0.0,0.05422503389064619,0.0,0.0,0.0,0.48861397995664446,0.33733136327714225,8,2,0,3,4
486468,True,True,False,True,0.016129032258064516,0.06981473113420697,0.0,0.0,0.0,-0.8500082025079024,0.3312801714860931,8,2,1,3,4
485329,False,True,False,True,0.0,0.07410754631721646,0.0,0.0,0.0,0.6798457203087226,0.34229875952352584,8,2,0,3,4
483684,False,True,False,True,0.0,0.09060099412562134,0.0,0.0,0.0,-0.9456240726839414,0.3434728713635802,8,2,1,3,4
486032,False,True,False,True,0.0,0.04360596475372797,0.0,0.0,0.0,-0.08508124109958991,0.3706580762756069,2,2,2,3,4
486685,False,True,False,True,0.08064516129032258,0.10009037505648442,0.0,0.0,0.0,1.349156811540996,0.46914799639708576,9,2,0,3,4
517234,False,True,False,True,0.0,0.01920469950293719,0.0,0.0,0.0,-0.8500082025079024,0.3259063519104599,5,2,0,3,4
490075,False,True,False,True,0.016129032258064516,0.011296882060551287,0.0,0.0,0.0,-0.8500082025079024,0.3429309735912474,2,2,1,3,4
488719,False,True,False,True,0.0,0.020108450067781294,0.0,0.0,0.0,-0.6587764621558243,0.3569299993765103,2,2,1,3,4
486168,False,True,False,True,0.0,0.15996384997740626,0.0,0.0,1.0,-1.3280875533880978,0.3967143274952737,5,2,2,3,4
519098,True,True,False,True,0.0,0.050158156348847724,0.0,0.0,0.0,-0.5631605919797852,0.3442405598743849,5,2,1,3,4
518014,False,True,False,True,0.0,0.007907817442385901,0.0,0.0,0.0,0.1061504992524882,0.3404021173203612,3,1,0,3,4
482401,False,False,False,True,0.0,0.3386805241753276,0.0,0.0,0.0,1.157925071188918,0.3257708774673767,5,2,1,3,4
516960,False,True,False,True,0.0,0.025756891098056938,0.0,0.0,0.0,0.1061504992524882,0.3259063519104599,9,2,2,3,4
526004,False,True,False,True,0.0,0.0499322187076367,0.01818181818181818,0.06422018348623854,1.0,0.48861397995664446,0.3519174449824323,2,2,1,2,4
518293,False,True,False,True,0.0,0.026434704021690014,0.0,0.0,0.0,1.7316202922451522,0.3259063519104599,3,0,1,3,4
485588,False,True,False,True,0.11290322580645161,0.08450067781292364,0.0,0.0,0.0,0.9666933308368397,0.3799606547006526,9,0,1,3,4
521299,True,True,False,True,0.0,0.06009941256213286,0.0,0.0,0.0,-0.9456240726839414,0.3362927258801711,2,2,1,3,4
483658,False,True,False,True,0.0,0.03140533212833258,0.0,0.0,0.0,-0.4675447218037462,0.40037213745851985,5,2,2,3,4
483943,False,True,False,True,0.0967741935483871,0.03773158608224131,0.0,0.0,0.0,1.444772681717035,0.3420278106373595,5,2,0,3,4
482863,False,True,False,True,0.0,0.033438770899231814,0.0,0.0,0.0,-0.3719288516277071,0.3265837241258759,5,2,2,3,4
489525,False,True,False,True,0.0,0.022141888838680526,0.0,0.0,0.0,0.1061504992524882,0.36591647076769523,2,0,1,3,4
486014,False,True,False,True,0.0,0.06032535020334388,0.0,0.0,0.0,-1.2324716832120586,0.35205291942551553,2,0,2,3,4
483072,False,True,False,True,0.016129032258064516,0.022141888838680526,0.0,0.0,0.0,0.5842298501326835,0.34636299281602156,5,2,1,3,4
485513,False,True,False,True,0.2096774193548387,0.003840939900587438,0.0,0.0,0.0,0.8710774606608007,0.358826641579675,2,2,1,3,4
488301,False,True,False,True,0.04838709677419355,0.14143696339810213,0.0,0.0,0.0,-0.18069711127562899,1.0,3,1,1,3,4
519538,False,True,False,True,0.0,0.010845006778129237,0.0,0.0,0.0,-0.6587764621558243,0.4125196791883125,5,2,2,3,4
516837,False,True,False,True,0.0,0.03321283325802079,0.0,0.0,0.0,-0.5631605919797852,0.3553946223549009,5,2,2,3,4
489765,False,True,False,True,0.06451612903225806,0.04744690465431541,0.0,0.0,0.0,-0.4675447218037462,0.362123186361366,3,1,2,3,4
526010,False,True,False,True,0.0,0.03705377315860823,0.02909090909090909,0.10435779816513763,0.0,-0.6587764621558243,0.3755351562266017,2,2,1,0,4
521952,False,False,False,True,0.0,0.025982828739267962,0.0,0.0,0.0,-0.8500082025079024,0.3367443073571151,5,1,0,3,4
519091,False,True,False,True,0.0,0.05806597379123363,0.0,0.0,0.0,-0.8500082025079024,0.3782446450882655,9,2,0,3,4
485697,False,True,False,True,0.03225806451612903,0.019882512426570267,0.0,0.0,0.0,0.1061504992524882,0.32626761709201507,3,1,1,3,4
517204,False,True,False,True,0.0,0.025305015815634886,0.01090909090909091,0.1926605504587156,0.0,-1.0412399428599806,0.3418471780465819,4,2,1,0,4
516999,False,True,False,True,0.0,0.1780388612742883,0.0,0.0,0.0,-1.3280875533880978,0.3347573488585616,3,1,2,3,4
519787,False,True,False,False,0.04838709677419355,0.03411658382286489,0.04,0.35665137614678905,0.0,-0.3719288516277071,0.3133975449991121,2,2,1,0,4
486329,False,True,False,True,0.03225806451612903,0.06348847718029825,0.0,0.0,0.0,0.010534629076449148,0.3929210430889444,2,0,2,3,4
520419,False,True,False,True,0.06451612903225806,0.10031631269769545,0.0,0.0,0.0,-1.3280875533880978,0.4622387997998431,8,2,2,3,4
520058,False,False,False,False,0.0,0.049480343425214644,0.0,0.0,0.0,0.6798457203087226,0.32306138860571293,9,2,0,3,4
487588,True,True,False,True,0.0,0.030275643922277454,0.0,0.0,0.0,-0.7543923323318633,0.35006596092696207,5,1,2,3,4
484421,True,True,False,True,0.016129032258064516,0.021238138273836422,0.0,0.0,0.0,-1.5193192937401758,0.3577880041827039,3,1,1,3,4
518150,False,True,False,True,0.016129032258064516,0.10189787618617262,0.0,0.0,1.0,-0.8500082025079024,0.33945379621877886,2,2,1,3,4
487545,True,True,False,True,0.0967741935483871,0.04428377767736105,0.0,0.0,0.0,-1.0412399428599806,0.3627102422813931,2,2,2,3,4
490026,True,True,False,True,0.016129032258064516,0.02394938996836873,0.0,0.0,0.0,-0.4675447218037462,0.33579598625553275,2,0,1,3,4
517228,False,True,False,True,0.0,0.00745594215996385,0.0,0.0,0.0,-1.5193192937401758,0.34645330911141037,10,1,2,3,4
516619,False,True,False,True,0.016129032258064516,0.01875282422051514,0.0,0.0,0.0,-1.2324716832120586,0.4007785607877694,9,2,2,3,4
521810,False,False,False,True,0.0,0.07207410754631723,0.0,0.0,0.0,-0.3719288516277071,0.35566557124106724,5,1,1,3,4
485374,False,True,False,True,0.0,0.12765476728422956,0.0,0.0,0.0,0.6798457203087226,0.6909648178719616,2,2,2,3,4
517179,False,True,False,True,0.0,0.029823768639855402,0.0,0.0,0.0,0.29738223960456633,0.3260418263535431,3,1,2,3,4
486781,False,True,False,False,0.08064516129032258,0.04112065070040669,0.0,0.0,0.0,-0.9456240726839414,0.3223388582426026,2,2,1,3,4
516842,False,False,False,True,0.0,0.03163126976954361,0.01090909090909091,0.38761467889908263,0.0,0.20176636942852727,0.3311898551907043,2,2,1,0,4
485245,False,True,False,True,0.0,0.02553095345684591,0.0,0.0,0.0,0.6798457203087226,0.6255758200104754,5,2,1,3,4
488351,False,True,False,True,0.016129032258064516,0.048350655219159516,0.0,0.0,0.0,-0.7543923323318633,0.3327252322123138,5,2,1,3,4
516860,False,True,False,True,0.016129032258064516,0.03411658382286489,0.0,0.0,0.0,-0.5631605919797852,0.3487112164961302,9,2,1,3,4
490045,False,True,False,True,0.0,0.015363759602349751,0.0,0.0,0.0,1.349156811540996,0.8031828148925371,3,2,1,3,4
516649,False,False,False,True,0.06451612903225806,0.024627202892001807,0.0,0.0,0.0,1.7316202922451522,0.4649482886615069,3,1,1,3,4
485805,False,True,False,True,0.016129032258064516,0.033438770899231814,0.0,0.0,0.0,0.48861397995664446,0.34767257909915905,2,2,1,3,4
519835,False,True,False,True,0.016129032258064516,0.01717126073203796,0.007272727272727273,0.4185779816513762,0.0,-0.5631605919797852,0.32626761709201507,6,2,2,0,4
485482,False,True,False,True,0.24193548387096775,0.06145503840939901,0.0,0.0,0.0,1.253540941364957,0.3863279535255625,2,2,1,3,4
483428,False,True,False,False,0.016129032258064516,0.025982828739267962,0.0,0.0,0.0,-1.1368558130360196,0.3194938949378556,8,2,2,3,4
488670,False,True,False,True,0.03225806451612903,0.030049706281066426,0.0,0.0,0.0,-0.6587764621558243,0.38994060534111424,2,2,1,3,4
486582,True,True,False,True,0.03225806451612903,0.03321283325802079,0.0,0.0,0.0,0.7754615904847616,0.3286609989198181,3,1,1,3,4
520641,False,True,False,True,0.0,0.030049706281066426,0.014545454545454545,0.39678899082568814,0.0,-1.0412399428599806,0.34270518285277546,2,0,2,1,4
488509,False,True,False,True,0.0,0.029823768639855402,0.0,0.0,0.0,0.3929981097806054,0.3451437228282728,5,1,1,3,4
520711,True,True,False,True,0.016129032258064516,0.05896972435607773,0.0,0.0,0.0,-0.4675447218037462,0.35218839386859874,8,2,1,3,4
521887,False,False,False,True,0.03225806451612903,0.02033438770899232,0.0,0.0,0.0,-0.3719288516277071,0.6356009287986315,6,1,1,3,4
487555,False,True,False,True,0.03225806451612903,0.03411658382286489,0.0,0.0,0.0,-1.0412399428599806,0.36749700593699913,2,0,1,3,4
518859,False,True,False,True,0.08064516129032258,0.005196565747853593,0.0,0.0,0.0,-0.5631605919797852,0.3696645970263302,2,0,0,3,4
518207,False,True,False,True,0.0,0.042024401265250796,0.0,0.0,0.0,0.8710774606608007,0.3547172501394849,3,1,2,3,4
484210,False,True,False,True,0.0,0.004066877541798464,0.0,0.0,0.0,-1.0412399428599806,0.3259063519104599,8,2,1,3,4
521879,False,True,False,True,0.0,0.04405784003615003,0.0,0.0,0.0,-0.7543923323318633,0.5073517893465452,2,2,2,3,4
487964,False,True,False,True,0.016129032258064516,0.07071848169905107,0.0,0.0,0.0,-0.8500082025079024,0.45370390988560216,2,2,1,3,4
482963,False,True,False,True,0.06451612903225806,0.0072300045187528245,0.0,0.0,0.0,-0.9456240726839414,0.3259063519104599,7,2,1,3,4
488618,False,True,False,False,0.016129032258064516,0.03976502485314054,0.0,0.0,0.0,-0.9456240726839414,0.2972760862722125,8,2,1,3,4
485583,True,True,False,True,0.0,0.052643470402169004,0.0,0.0,0.0,0.20176636942852727,0.3281642592951797,0,2,1,3,4
485226,True,True,False,True,0.016129032258064516,0.04473565295978311,0.0,0.0,0.0,1.349156811540996,0.33742167957253105,6,2,0,3,4
483464,False,True,False,True,0.016129032258064516,0.06077722548576593,0.0,0.0,0.0,-1.0412399428599806,0.3318220692584259,2,0,1,3,4
483364,False,True,False,True,0.0,0.033438770899231814,0.0,0.0,0.0,0.5842298501326835,0.3259063519104599,9,2,1,3,4
487406,False,True,False,True,0.0,0.1165838228648893,0.0,0.0,0.0,-1.0412399428599806,0.35444630125331855,8,2,1,3,4
484952,False,False,False,True,0.0,0.019430637144148215,0.0,0.0,0.0,1.5403885518930742,0.3259063519104599,3,0,0,3,4
520983,False,True,False,True,0.03225806451612903,0.052643470402169004,0.0,0.0,0.0,-0.6587764621558243,0.3774317984297664,9,2,0,3,4
484783,True,True,False,True,0.0,0.04338002711251695,0.0,0.0,0.0,-0.6587764621558243,0.38917291683030947,3,1,1,3,4
485789,False,True,False,True,0.0,0.011974694984184365,0.0,0.0,0.0,1.5403885518930742,0.32933837113523406,8,2,1,3,4
489158,False,True,False,True,0.03225806451612903,0.029597830998644374,0.0,0.0,0.0,-0.5631605919797852,0.32829973373826293,5,1,2,3,4
488429,False,True,False,True,0.016129032258064516,0.02394938996836873,0.0,0.0,0.0,-0.6587764621558243,0.3288416315105957,3,1,2,3,4
516864,False,True,False,True,0.0,0.028016267510167194,0.0,0.0,0.0,0.9666933308368397,0.35151102165318276,3,1,1,3,4
486963,False,False,False,True,0.16129032258064518,0.024627202892001807,0.0,0.0,0.0,-1.0412399428599806,0.3266288822735703,3,1,2,3,4
485900,False,True,False,True,0.04838709677419355,0.04338002711251695,0.0,0.0,0.0,0.3929981097806054,0.358826641579675,2,0,1,3,4
482691,False,True,False,True,0.03225806451612903,0.06416629010393132,0.0,0.0,0.0,0.5842298501326835,0.35968464638586856,5,1,1,3,4
482774,False,True,False,True,0.0,0.04609127880704926,0.0,0.0,0.0,-0.8500082025079024,0.34238907581891465,8,2,2,3,4
485959,False,True,False,True,0.04838709677419355,0.03976502485314054,0.0,0.0,0.0,1.8272361624211912,0.4023139378093789,9,2,1,3,4
485903,False,True,False,True,0.04838709677419355,0.28309986443741525,0.0,0.0,0.0,1.157925071188918,0.44480775478980605,8,2,1,3,4
489580,False,True,False,True,0.0,0.08224130140081339,0.0,0.0,0.0,0.48861397995664446,0.3790123335990703,5,2,1,3,4
521819,True,False,False,True,0.0,0.09444193402620878,0.0036363636363636364,0.3692660550458716,1.0,1.8272361624211912,0.34374382024974653,0,1,0,0,4
486216,False,True,False,True,0.016129032258064516,0.05241753276095798,0.0,0.0,0.0,-0.5631605919797852,0.3280739429997909,2,2,1,3,4
485840,True,True,False,True,0.0,0.011974694984184365,0.0,0.0,0.0,-0.7543923323318633,0.3422536013758315,5,2,2,3,4
486600,True,True,False,True,0.0967741935483871,0.03727971079981925,0.0,0.0,0.0,-0.08508124109958991,0.34478245764671767,8,2,2,3,4
521991,False,False,False,True,0.0,0.01762313601446001,0.007272727272727273,0.3543577981651376,0.0,-0.4675447218037462,0.3317769111107315,5,2,2,0,4
483403,False,True,False,True,0.016129032258064516,0.04021690013556259,0.0,0.0,0.0,0.8710774606608007,0.33191238555381464,8,0,2,3,4
487274,False,True,False,True,0.0,0.06326253953908721,0.0,0.0,0.0,-0.6587764621558243,0.3259063519104599,3,1,2,3,4
518063,False,True,False,True,0.0,0.012878445549028469,0.0,0.0,0.0,-0.6587764621558243,0.3348476651539504,3,1,2,3,4
526028,False,False,False,True,0.08064516129032258,0.10619069136918212,0.0,0.0,0.0,2.0184679027732693,0.3850635253901194,3,1,1,3,4
521454,False,True,False,True,0.04838709677419355,0.056032535020334395,0.007272727272727273,0.34633027522935783,0.0,-1.3280875533880978,0.34252455026199785,2,0,2,2,4
487868,False,True,False,True,0.016129032258064516,0.02507907817442386,0.0,0.0,0.0,-0.6587764621558243,0.49064327469961855,5,1,1,3,4
490313,False,False,False,False,0.06451612903225806,0.005196565747853593,0.0,0.0,0.0,-0.8500082025079024,0.3089720465250612,9,2,0,3,4
521828,False,True,False,True,0.0,0.0806597379123362,0.007272727272727273,0.04128440366972477,1.0,-1.4237034235641368,0.5359820549847927,10,1,2,0,4
517105,False,True,False,True,0.0,0.015815634884771803,0.0036363636363636364,0.19610091743119265,0.0,1.0623092010128787,0.3264030915350983,8,2,0,0,4
520848,False,True,False,True,0.016129032258064516,0.04044283777677361,0.01090909090909091,0.31536697247706424,0.0,-0.7543923323318633,0.3375571540156142,3,1,1,1,4
521836,True,False,False,True,0.0,0.070040668775418,0.0,0.0,0.0,-0.7543923323318633,0.3574718971488431,9,1,0,3,4
486524,False,True,False,True,0.0,0.01649344780840488,0.0,0.0,0.0,0.7754615904847616,0.33746683772022545,2,0,1,3,4
488449,False,True,False,True,0.0967741935483871,0.030727519204699502,0.0,0.0,0.0,-0.18069711127562899,0.615957134551569,5,2,1,3,4
484539,False,True,False,False,0.0,0.04225033890646182,0.0,0.0,0.0,-1.1368558130360196,0.3229710723103241,8,2,2,3,4
486156,False,True,False,True,0.0,0.12223226389516494,0.0,0.0,0.0,-0.8500082025079024,0.4021784633662957,2,0,1,3,4
484636,False,True,False,True,0.03225806451612903,0.030049706281066426,0.0,0.0,0.0,0.48861397995664446,0.3858312139009241,8,2,1,3,4
521561,True,True,False,False,0.016129032258064516,0.04496159060099413,0.014545454545454545,0.40252293577981657,0.0,-0.7543923323318633,0.31082353058053147,9,2,2,1,4
489015,True,True,False,False,0.016129032258064516,0.17510167193854498,0.0,0.0,0.0,-0.9456240726839414,0.3074366695034517,2,0,1,3,4
518510,False,True,False,True,0.03225806451612903,0.053321283325802084,0.0,0.0,0.0,-1.1368558130360196,0.32626761709201507,2,2,2,3,4
518856,False,True,False,True,0.11290322580645161,0.0031631269769543608,0.03272727272727273,0.4036697247706422,0.0,1.444772681717035,0.33362839516620174,2,0,0,1,4
483829,False,True,False,True,0.016129032258064516,0.12539539087211932,0.0,0.0,0.0,-0.3719288516277071,0.33082859000914916,2,2,1,3,4
517318,False,True,False,False,0.016129032258064516,0.06981473113420697,0.0,0.0,0.0,-1.5193192937401758,0.32098411381177067,8,2,2,3,4
484571,False,True,False,True,0.03225806451612903,0.03953908721192951,0.0,0.0,0.0,0.6798457203087226,0.3419826524896651,2,0,2,3,4
518233,False,True,False,True,0.03225806451612903,0.02937189335743335,0.0,0.0,0.0,0.1061504992524882,0.3346670325631729,7,1,0,3,4
485641,True,True,False,True,0.016129032258064516,0.049028468142792596,0.0,0.0,0.0,0.20176636942852727,0.36492299151841856,6,0,1,3,4
518606,False,True,False,True,0.0,0.12652507907817442,0.0,0.0,0.0,-0.4675447218037462,0.3915662986581125,5,2,2,3,4
517677,False,True,False,True,0.0,0.04044283777677361,0.01090909090909091,0.3417431192660551,0.0,1.253540941364957,0.3259063519104599,3,1,0,0,4
488258,False,True,False,False,0.0,0.030501581563488478,0.0,0.0,0.0,-0.9456240726839414,0.3023789569616793,9,2,0,3,4
484861,False,False,False,True,0.0,0.024401265250790782,0.0,0.0,0.0,0.48861397995664446,0.32784815226131897,3,1,1,3,4
482971,True,True,False,True,0.0,0.04225033890646182,0.0,0.0,0.0,0.9666933308368397,0.3524593427547651,2,0,1,3,4
520790,False,True,False,True,0.016129032258064516,0.01649344780840488,0.01090909090909091,0.3394495412844037,0.0,1.0623092010128787,0.3313704877814819,2,0,1,0,4
520441,True,True,False,True,0.16129032258064518,0.011070944419340261,0.0,0.0,0.0,-0.8500082025079024,0.3399053776957228,5,2,1,3,4
482812,False,True,False,True,0.0,0.02937189335743335,0.0,0.0,0.0,-0.8500082025079024,0.33850547511719653,8,2,2,3,4
520073,False,True,False,True,0.0,0.03276095797559874,0.0036363636363636364,0.4185779816513762,0.0,1.349156811540996,0.3407633825019164,3,0,1,0,4
483520,False,True,False,True,0.03225806451612903,0.0359240849525531,0.0,0.0,0.0,0.6798457203087226,0.35516883161642887,5,2,1,3,4
520186,False,True,False,True,0.0,0.027564392227745142,0.014545454545454545,0.38761467889908263,0.0,0.1061504992524882,0.37381914661421467,1,0,2,0,4
489293,False,True,False,True,0.11290322580645161,0.048350655219159516,0.0,0.0,0.0,-1.0412399428599806,0.44480775478980605,4,2,1,3,4
490028,False,True,False,True,0.016129032258064516,0.030727519204699502,0.0,0.0,0.0,-0.18069711127562899,0.332409125178453,2,2,0,3,4
485752,False,True,False,True,0.0,0.009941256213285133,0.0,0.0,0.0,0.20176636942852727,0.3378281029017806,5,2,2,3,4
482962,False,False,False,True,0.0,0.027564392227745142,0.0,0.0,0.0,0.6798457203087226,0.33850547511719653,5,1,1,3,4
521050,False,True,False,True,0.016129032258064516,0.029145955716222322,0.01090909090909091,0.3944954128440367,0.0,-1.3280875533880978,0.3834829902208155,9,2,1,0,4
486602,False,True,False,True,0.0,0.003840939900587438,0.0,0.0,0.0,0.1061504992524882,0.3796897058144862,2,1,1,3,4
483416,False,True,False,True,0.016129032258064516,0.06755535472209671,0.0,0.0,0.0,-1.3280875533880978,0.3531818731178754,10,2,2,3,4
484194,False,True,False,False,0.016129032258064516,0.02553095345684591,0.0,0.0,0.0,1.157925071188918,0.32048737418713236,3,2,1,3,4
487810,False,True,False,True,0.0,0.035472209670131045,0.0,0.0,0.0,0.20176636942852727,0.33575082810783835,9,2,0,3,4
517590,False,True,False,True,0.0,0.09286037053773159,0.0,0.0,1.0,-1.4237034235641368,0.33055764112298275,3,1,2,3,4
519772,False,True,False,True,0.04838709677419355,0.03185720741075464,0.0,0.0,0.0,-1.0412399428599806,0.4149582191638099,8,2,1,3,4
519802,False,True,False,True,0.016129032258064516,0.11432444645277905,0.007272727272727273,0.20068807339449543,0.0,0.48861397995664446,0.547858647828419,2,0,1,2,4
486322,False,True,False,True,0.016129032258064516,0.033438770899231814,0.0,0.0,0.0,-1.0412399428599806,0.33800873549255817,5,2,2,3,4
517670,True,True,False,True,0.0,0.11680976050610033,0.0,0.0,1.0,1.7316202922451522,0.4139195817668388,9,2,2,3,4
484567,False,True,False,False,0.06451612903225806,0.1613194758246724,0.0,0.0,0.0,-0.4675447218037462,0.3065786646972582,5,2,2,3,4
482609,False,False,False,True,0.016129032258064516,0.08291911432444646,0.0,0.0,0.0,0.1061504992524882,0.33710557253867024,3,0,1,3,4
519583,True,True,False,True,0.0,0.04970628106642567,0.0,0.0,0.0,-0.27631298145166805,0.4184805546839728,3,1,1,3,4
519228,False,True,False,True,0.016129032258064516,0.0858563036601898,0.0,0.0,0.0,0.3929981097806054,0.35209807757320993,2,0,1,3,4
521639,False,True,False,False,0.016129032258064516,0.0013556258472661546,0.0,0.0,0.0,-1.6149351639162148,0.3229259141626297,5,2,2,3,4
518961,True,True,False,False,0.03225806451612903,0.03637596023497515,0.0,0.0,0.0,-0.8500082025079024,0.3092429954112276,5,2,1,3,4
520390,False,True,False,True,0.03225806451612903,0.015363759602349751,0.0,0.0,0.0,-0.4675447218037462,0.41441632139147716,3,1,1,3,4
520050,False,True,False,False,0.0,0.05671034794396747,0.0036363636363636364,0.30619266055045874,0.0,-0.5631605919797852,0.319990634562494,3,1,2,0,4
521413,False,True,False,True,0.0,0.04744690465431541,0.0,0.0,0.0,-0.27631298145166805,0.3265385659781815,8,2,1,3,4
487043,False,True,False,True,0.016129032258064516,0.033664708540442845,0.0,0.0,0.0,-0.18069711127562899,0.3259063519104599,2,2,1,3,4
484429,False,True,False,True,0.016129032258064516,0.025982828739267962,0.0,0.0,0.0,1.349156811540996,1.0,0,2,1,3,4
516873,False,True,False,True,0.0,0.12607320379575238,0.0,0.0,0.0,-1.4237034235641368,0.43044746382298793,10,2,2,3,4
516700,False,False,False,True,0.04838709677419355,0.07433348395842748,0.0,0.0,1.0,-1.0412399428599806,0.34758226280377025,3,1,2,3,4
484106,False,True,False,True,0.0,0.021690013556258474,0.0,0.0,0.0,-0.18069711127562899,0.3347121907108672,2,2,2,3,4
488484,True,True,False,True,0.0,0.05806597379123363,0.0,0.0,0.0,1.349156811540996,0.33200270184920344,5,2,1,3,4
520537,False,True,False,True,0.016129032258064516,0.025982828739267962,0.01818181818181818,0.33486238532110096,0.0,-0.7543923323318633,0.3604071767489789,5,1,2,0,4
489554,False,True,False,False,0.0,0.06552191595119748,0.0,0.0,0.0,1.0623092010128787,0.30608192507261983,7,2,1,3,4
484727,False,True,False,True,0.0,0.009941256213285133,0.0,0.0,0.0,-1.901782774444332,0.32992542705526123,10,2,2,3,4
486310,False,False,False,True,0.03225806451612903,0.10641662901039314,0.0,0.0,0.0,-1.5193192937401758,0.3382796843787246,9,2,2,3,4
482937,False,False,False,True,0.0,0.03976502485314054,0.0,0.0,0.0,1.0623092010128787,0.3259063519104599,5,2,1,3,4
520350,False,False,False,True,0.06451612903225806,0.012200632625395391,0.007272727272727273,0.426605504587156,0.0,0.20176636942852727,0.3271256218982086,2,2,1,0,4
484229,True,True,False,False,0.04838709677419355,0.03389064618165387,0.0,0.0,0.0,1.0623092010128787,0.3219775930610474,2,0,0,3,4
